ts;station_id;sensor0;sensor1;sensor2;sensor3
2021-02-01 22:59:00;ST0002;-2.7071;-2.7068;-2.7007;-1.2051
2021-02-01 22:59:00;ST0001;-6.7208;-6.7152;-6.7783;-6.7082
2021-02-01 23:00:00;ST0002;-2.7155;-2.6978;-2.7024;-1.2197
2021-02-01 23:00:00;ST0001;-6.7129;-6.6988;-6.7505;-6.7025
2021-02-01 23:01:00;ST0002;-2.7687;-2.7469;-2.7611;-1.2475
2021-02-01 23:01:00;ST0001;-6.7509;-6.7638;-6.8226;-6.7472
2021-02-01 23:02:00;ST0002;-2.7667;-2.7627;-2.7729;-1.2657
2021-02-01 23:02:00;ST0001;-6.7763;-6.7761;-6.7208;-6.7594
2021-02-01 23:03:00;ST0002;-2.7689;-2.7946;-2.7706;-1.2872
2021-02-01 23:03:00;ST0001;-6.7615;-6.7785;-6.8041;-6.7799
2021-02-01 23:04:00;ST0002;-2.781;-2.7714;-2.7844;-1.2879
2021-02-01 23:04:00;ST0001;-6.7876;-6.7941;-6.8135;-6.7998
2021-02-01 23:05:00;ST0002;-2.764;-2.7945;-2.7778;-1.2868
2021-02-01 23:05:00;ST0001;-6.7882;-6.7866;-6.7735;-6.7918
2021-02-01 23:06:00;ST0002;-2.7499;-2.7703;-2.7524;-1.2606
2021-02-01 23:06:00;ST0001;-6.7655;-6.7607;-6.7833;-6.7476
2021-02-01 23:07:00;ST0002;-2.7779;-2.7803;-2.7815;-1.2897
2021-02-01 23:07:00;ST0001;-6.7917;-6.7714;-6.7962;-6.778
2021-02-01 23:08:00;ST0002;-2.7861;-2.7844;-2.7729;-1.2766
2021-02-01 23:08:00;ST0001;-6.7887;-6.7988;-6.7703;-6.7932
2021-02-01 23:09:00;ST0001;-6.8051;-6.7929;-6.7223;-6.8053
2021-02-01 23:09:00;ST0002;-2.7924;-2.7985;-2.8016;-1.2944
2021-02-01 23:10:00;ST0002;-2.8362;-2.7984;-2.8237;-1.3238
2021-02-01 23:10:00;ST0001;-6.8187;-6.8229;-6.847;-6.8137
2021-02-01 23:11:00;ST0002;-2.8057;-2.8219;-2.8096;-1.315
2021-02-01 23:11:00;ST0001;-6.8082;-6.8055;-6.8922;-6.7991
2021-02-01 23:12:00;ST0002;-2.7876;-2.8003;-2.7828;-1.2891
2021-02-01 23:12:00;ST0001;-6.782;-6.7912;-6.8527;-6.7826
2021-02-01 23:13:00;ST0002;-2.8093;-2.8011;-2.7874;-1.2773
2021-02-01 23:13:00;ST0001;-6.8104;-6.7835;-6.7235;-6.7793
2021-02-01 23:14:00;ST0002;-2.7811;-2.7619;-2.78;-1.2775
2021-02-01 23:14:00;ST0001;-6.767;-6.7619;-6.6885;-6.7725
2021-02-01 23:15:00;ST0002;-2.756;-2.7614;-2.7514;-1.2559
2021-02-01 23:15:00;ST0001;-6.7574;-6.7478;-6.7128;-6.7615
2021-02-01 23:16:00;ST0002;-2.7689;-2.7719;-2.7843;-1.2622
2021-02-01 23:16:00;ST0001;-6.7723;-6.775;-6.8047;-6.7906
2021-02-01 23:17:00;ST0001;-6.8125;-6.8065;-6.861;-6.8208
2021-02-01 23:17:00;ST0002;-2.8189;-2.8287;-2.823;-1.3122
2021-02-01 23:18:00;ST0002;-2.8112;-2.8242;-2.8155;-1.3147
2021-02-01 23:18:00;ST0001;-6.8071;-6.803;-6.7679;-6.8188
2021-02-01 23:19:00;ST0002;-2.8165;-2.8288;-2.8353;-1.3394
2021-02-01 23:19:00;ST0001;-6.8394;-6.825;-6.85;-6.8289
2021-02-01 23:20:00;ST0002;-2.8666;-2.8577;-2.845;-1.3575
2021-02-01 23:20:00;ST0001;-6.8594;-6.8496;-6.797;-6.8494
2021-02-01 23:21:00;ST0001;-6.9075;-6.8774;-6.8981;-6.8894
2021-02-01 23:21:00;ST0002;-2.9105;-2.873;-2.8826;-1.3775
2021-02-01 23:22:00;ST0001;-6.8948;-6.8933;-6.9119;-6.8997
2021-02-01 23:22:00;ST0002;-2.8735;-2.907;-2.8883;-1.3894
2021-02-01 23:23:00;ST0002;-2.8802;-2.8846;-2.8909;-1.3813
2021-02-01 23:23:00;ST0001;-6.8862;-6.8809;-6.8487;-6.8715
2021-02-01 23:24:00;ST0002;-2.9249;-2.9138;-2.9066;-1.3986
2021-02-01 23:24:00;ST0001;-6.8986;-6.9146;-6.9602;-6.9202
2021-02-01 23:25:00;ST0002;-2.8961;-2.9017;-2.8971;-1.3886
2021-02-01 23:25:00;ST0001;-6.9165;-6.8961;-6.8723;-6.928
2021-02-01 23:26:00;ST0001;-6.8782;-6.8893;-6.9218;-6.8658
2021-02-01 23:26:00;ST0002;-2.8812;-2.8837;-2.8764;-1.3712
2021-02-01 23:27:00;ST0002;-2.8588;-2.8578;-2.8655;-1.3605
2021-02-01 23:27:00;ST0001;-6.8631;-6.8531;-6.8961;-6.8656
2021-02-01 23:28:00;ST0002;-2.8906;-2.9112;-2.8979;-1.3692
2021-02-01 23:28:00;ST0001;-6.8897;-6.8921;-6.8443;-6.8946
2021-02-01 23:29:00;ST0002;-2.9022;-2.9055;-2.9061;-1.4151
2021-02-01 23:29:00;ST0001;-6.9156;-6.9042;-6.9197;-6.8981
2021-02-01 23:30:00;ST0002;-2.926;-2.9368;-2.9486;-1.4467
2021-02-01 23:30:00;ST0001;-6.9355;-6.924;-6.9616;-6.9107
2021-02-01 23:31:00;ST0001;-6.898;-6.9068;-6.9078;-6.9027
2021-02-01 23:31:00;ST0002;-2.9085;-2.9193;-2.9269;-1.4022
2021-02-01 23:32:00;ST0001;-6.9115;-6.9092;-6.8601;-6.8856
2021-02-01 23:32:00;ST0002;-2.8998;-2.9032;-2.888;-1.382
2021-02-01 23:33:00;ST0001;-6.9054;-6.934;-6.9866;-6.9138
2021-02-01 23:33:00;ST0002;-2.9185;-2.9341;-2.9217;-1.4153
2021-02-01 23:34:00;ST0002;-2.9102;-2.9198;-2.9185;-1.4207
2021-02-01 23:34:00;ST0001;-6.9227;-6.913;-6.8505;-6.9047
2021-02-01 23:35:00;ST0001;-6.93;-6.9281;-6.8846;-6.9387
2021-02-01 23:35:00;ST0002;-2.9397;-2.9301;-2.9304;-1.4165
2021-02-01 23:36:00;ST0001;-6.9003;-6.9199;-6.91;-6.9173
2021-02-01 23:36:00;ST0002;-2.9043;-2.887;-2.9173;-1.4171
2021-02-01 23:37:00;ST0001;-6.9157;-6.911;-6.9375;-6.9159
2021-02-01 23:37:00;ST0002;-2.9368;-2.9133;-2.8982;-1.3853
2021-02-01 23:38:00;ST0001;-6.8949;-6.8815;-6.9282;-6.9097
2021-02-01 23:38:00;ST0002;-2.9038;-2.8853;-2.8822;-1.4065
2021-02-01 23:39:00;ST0001;-6.8569;-6.8346;-6.7745;-6.8234
2021-02-01 23:39:00;ST0002;-2.8379;-2.8535;-2.8358;-1.3325
2021-02-01 23:40:00;ST0001;-6.8448;-6.8599;-6.8757;-6.8496
2021-02-01 23:40:00;ST0002;-2.8581;-2.8558;-2.8579;-1.3438
2021-02-01 23:41:00;ST0001;-6.8901;-6.8768;-6.952;-6.8743
2021-02-01 23:41:00;ST0002;-2.8778;-2.8775;-2.8855;-1.3728
2021-02-01 23:42:00;ST0002;-2.906;-2.9043;-2.8916;-1.3928
2021-02-01 23:42:00;ST0001;-6.8881;-6.9;-6.8817;-6.8889
2021-02-01 23:43:00;ST0002;-2.8919;-2.9133;-2.9062;-1.4106
2021-02-01 23:43:00;ST0001;-6.9002;-6.9186;-6.8754;-6.8981
2021-02-01 23:44:00;ST0002;-2.9195;-2.9321;-2.9256;-1.4281
2021-02-01 23:44:00;ST0001;-6.9263;-6.9158;-6.9008;-6.9217
2021-02-01 23:45:00;ST0002;-2.9395;-2.9515;-2.9425;-1.4453
2021-02-01 23:45:00;ST0001;-6.9365;-6.96;-6.9758;-6.9166
2021-02-01 23:46:00;ST0001;-6.916;-6.9052;-6.8352;-6.9129
2021-02-01 23:46:00;ST0002;-2.9136;-2.9025;-2.9082;-1.4131
2021-02-01 23:47:00;ST0001;-6.8926;-6.8699;-6.9158;-6.8892
2021-02-01 23:47:00;ST0002;-2.89;-2.8856;-2.8686;-1.3614
2021-02-01 23:48:00;ST0001;-6.8872;-6.8925;-6.9209;-6.8972
2021-02-01 23:48:00;ST0002;-2.9154;-2.8763;-2.9017;-1.414
2021-02-01 23:49:00;ST0002;-2.8894;-2.898;-2.8768;-1.3905
2021-02-01 23:49:00;ST0001;-6.8964;-6.8925;-6.9619;-6.8996
2021-02-01 23:50:00;ST0002;-2.892;-2.8959;-2.8819;-1.3986
2021-02-01 23:50:00;ST0001;-6.8943;-6.8829;-6.8031;-6.8742
2021-02-01 23:51:00;ST0002;-2.8896;-2.875;-2.8837;-1.3781
2021-02-01 23:51:00;ST0001;-6.8809;-6.8641;-6.8642;-6.8857
2021-02-01 23:52:00;ST0002;-2.8883;-2.8919;-2.895;-1.406
2021-02-01 23:52:00;ST0001;-6.8923;-6.9014;-6.8396;-6.8969
2021-02-01 23:53:00;ST0001;-6.8945;-6.8711;-6.8959;-6.8638
2021-02-01 23:53:00;ST0002;-2.884;-2.8968;-2.8871;-1.3643
2021-02-01 23:54:00;ST0001;-6.8892;-6.8797;-6.8738;-6.8963
2021-02-01 23:54:00;ST0002;-2.8725;-2.8905;-2.8775;-1.3737
2021-02-01 23:55:00;ST0001;-6.8971;-6.8897;-6.882;-6.8764
2021-02-01 23:55:00;ST0002;-2.8559;-2.8972;-2.9093;-1.3811
2021-02-01 23:56:00;ST0001;-6.9409;-6.9149;-6.9537;-6.9396
2021-02-01 23:56:00;ST0002;-2.9317;-2.9331;-2.937;-1.4493
2021-02-01 23:57:00;ST0002;-2.9585;-2.9457;-2.9514;-1.4544
2021-02-01 23:57:00;ST0001;-6.9612;-6.9511;-6.908;-6.9461
2021-02-01 23:58:00;ST0001;-6.9664;-6.993;-7.0323;-6.9865
2021-02-01 23:58:00;ST0002;-2.9837;-2.9572;-2.9715;-1.4786
2021-02-01 23:59:00;ST0002;-2.9748;-2.9767;-2.9736;-1.4743
2021-02-01 23:59:00;ST0001;-6.9915;-6.9763;-6.9042;-6.9934
2021-02-02 00:00:00;ST0002;-2.9587;-2.9715;-2.9528;-1.4529
2021-02-02 00:00:00;ST0001;-6.9772;-6.9626;-6.9545;-6.9779
2021-02-02 00:01:00;ST0001;-6.9869;-6.9811;-6.9691;-6.9804
2021-02-02 00:01:00;ST0002;-2.9812;-2.9747;-2.9801;-1.4878
2021-02-02 00:02:00;ST0002;-2.947;-2.9378;-2.944;-1.4465
2021-02-02 00:02:00;ST0001;-6.9339;-6.9382;-6.9827;-6.943
2021-02-02 00:03:00;ST0002;-2.9266;-2.9258;-2.9104;-1.4324
2021-02-02 00:03:00;ST0001;-6.9084;-6.9188;-6.8263;-6.9234
2021-02-02 00:04:00;ST0001;-6.8963;-6.8942;-6.9118;-6.9054
2021-02-02 00:04:00;ST0002;-2.8909;-2.9032;-2.9067;-1.3988
2021-02-02 00:05:00;ST0002;-2.9054;-2.8855;-2.8845;-1.3907
2021-02-02 00:05:00;ST0001;-6.8965;-6.8837;-6.9666;-6.9204
2021-02-02 00:06:00;ST0002;-2.961;-2.9627;-2.9695;-1.4795
2021-02-02 00:06:00;ST0001;-6.956;-6.9677;-6.9607;-6.9552
2021-02-02 00:07:00;ST0002;-2.912;-2.9201;-2.9228;-1.4198
2021-02-02 00:07:00;ST0001;-6.9204;-6.8904;-6.8453;-6.9083
2021-02-02 00:08:00;ST0002;-2.9666;-2.9479;-2.9452;-1.4343
2021-02-02 00:08:00;ST0001;-6.9489;-6.9433;-6.9274;-6.9356
2021-02-02 00:09:00;ST0002;-2.9918;-2.9914;-2.9963;-1.4878
2021-02-02 00:09:00;ST0001;-6.9823;-6.9951;-6.9679;-6.9976
2021-02-02 00:10:00;ST0001;-6.984;-6.965;-6.9288;-6.9855
2021-02-02 00:10:00;ST0002;-2.9721;-2.9898;-2.9897;-1.4667
2021-02-02 00:11:00;ST0001;-6.9589;-6.9663;-6.954;-6.9549
2021-02-02 00:11:00;ST0002;-2.9747;-2.9534;-2.9621;-1.4475
2021-02-02 00:12:00;ST0002;-2.9439;-2.96;-2.9644;-1.4397
2021-02-02 00:12:00;ST0001;-6.9284;-6.9572;-6.8359;-6.943
2021-02-02 00:13:00;ST0001;-6.9702;-6.9526;-6.9576;-6.9566
2021-02-02 00:13:00;ST0002;-2.958;-2.9589;-2.9535;-1.4765
2021-02-02 00:14:00;ST0001;-6.9607;-6.9601;-6.9224;-6.9564
2021-02-02 00:14:00;ST0002;-2.956;-2.9662;-2.9553;-1.457
2021-02-02 00:15:00;ST0001;-6.9428;-6.9631;-6.9256;-6.9563
2021-02-02 00:15:00;ST0002;-2.9599;-2.9451;-2.9618;-1.4415
2021-02-02 00:16:00;ST0002;-2.9576;-2.9547;-2.9657;-1.4588
2021-02-02 00:16:00;ST0001;-6.9568;-6.9504;-6.9168;-6.9464
2021-02-02 00:17:00;ST0002;-3.0296;-3.0018;-3.0227;-1.5084
2021-02-02 00:17:00;ST0001;-7.016;-7.0067;-7.0339;-7.0159
2021-02-02 00:18:00;ST0001;-7.0147;-7.0133;-7.0168;-7.0385
2021-02-02 00:18:00;ST0002;-3.0212;-3.0039;-3.0239;-1.5261
2021-02-02 00:19:00;ST0002;-3.0267;-3.0605;-3.0398;-1.5408
2021-02-02 00:19:00;ST0001;-7.0468;-7.0322;-6.9896;-7.0386
2021-02-02 00:20:00;ST0002;-3.0241;-3.0141;-3.0296;-1.5125
2021-02-02 00:20:00;ST0001;-7.0136;-7.0271;-7.0279;-7.0303
2021-02-02 00:21:00;ST0002;-3.0142;-3.0325;-3.0289;-1.5331
2021-02-02 00:21:00;ST0001;-7.0399;-7.0273;-7.0732;-7.0359
2021-02-02 00:22:00;ST0002;-3.0063;-3.0116;-3.0001;-1.4973
2021-02-02 00:22:00;ST0001;-7.0272;-6.9993;-6.9816;-7.0109
2021-02-02 00:23:00;ST0001;-7.0174;-7.0197;-7.0779;-7.0191
2021-02-02 00:23:00;ST0002;-3.0199;-3.0257;-3.0084;-1.5193
2021-02-02 00:24:00;ST0001;-7.018;-7.0114;-6.9662;-6.9828
2021-02-02 00:24:00;ST0002;-2.9903;-2.9844;-2.9715;-1.493
2021-02-02 00:25:00;ST0002;-2.9956;-3.001;-2.9997;-1.4906
2021-02-02 00:25:00;ST0001;-6.9858;-7.0042;-7.0542;-6.9728
2021-02-02 00:26:00;ST0002;-2.9649;-2.9561;-2.969;-1.4723
2021-02-02 00:26:00;ST0001;-6.9869;-6.9974;-6.9948;-6.9784
2021-02-02 00:27:00;ST0002;-2.9589;-2.9661;-2.972;-1.4682
2021-02-02 00:27:00;ST0001;-6.9709;-6.9507;-6.8829;-6.9713
2021-02-02 00:28:00;ST0002;-2.9322;-2.9261;-2.9205;-1.4145
2021-02-02 00:28:00;ST0001;-6.938;-6.9292;-6.8423;-6.9352
2021-02-02 00:29:00;ST0001;-6.9387;-6.9226;-6.9718;-6.9369
2021-02-02 00:29:00;ST0002;-2.9336;-2.9303;-2.9298;-1.4265
2021-02-02 00:30:00;ST0001;-6.9085;-6.9212;-6.8859;-6.9151
2021-02-02 00:30:00;ST0002;-2.9116;-2.8936;-2.9256;-1.4037
2021-02-02 00:31:00;ST0001;-6.9301;-6.9276;-6.8534;-6.9184
2021-02-02 00:31:00;ST0002;-2.9262;-2.9224;-2.9178;-1.4284
2021-02-02 00:32:00;ST0001;-6.9264;-6.9581;-6.9591;-6.9615
2021-02-02 00:32:00;ST0002;-2.9456;-2.9541;-2.9648;-1.4594
2021-02-02 00:33:00;ST0001;-6.9768;-6.9603;-6.8938;-6.9839
2021-02-02 00:33:00;ST0002;-2.9439;-2.9558;-2.9842;-1.479
2021-02-02 00:34:00;ST0002;-2.9741;-2.9517;-2.9747;-1.4641
2021-02-02 00:34:00;ST0001;-6.9672;-6.9647;-6.978;-6.9536
2021-02-02 00:35:00;ST0001;-6.9772;-6.9725;-6.9993;-6.9864
2021-02-02 00:35:00;ST0002;-2.9541;-2.9711;-2.9676;-1.4644
2021-02-02 00:36:00;ST0002;-2.9217;-2.9358;-2.9348;-1.4291
2021-02-02 00:36:00;ST0001;-6.9409;-6.9173;-6.9392;-6.9213
2021-02-02 00:37:00;ST0001;-6.9775;-6.9928;-7.032;-6.9844
2021-02-02 00:37:00;ST0002;-2.9816;-2.9962;-2.9842;-1.4807
2021-02-02 00:38:00;ST0001;-6.9441;-6.946;-6.983;-6.9679
2021-02-02 00:38:00;ST0002;-2.9583;-2.9288;-2.9415;-1.4493
2021-02-02 00:39:00;ST0002;-2.9281;-2.9305;-2.9499;-1.4349
2021-02-02 00:39:00;ST0001;-6.9428;-6.9359;-6.898;-6.9368
2021-02-02 00:40:00;ST0002;-2.9423;-2.9306;-2.9513;-1.4458
2021-02-02 00:40:00;ST0001;-6.9245;-6.9469;-6.9062;-6.9367
2021-02-02 00:41:00;ST0002;-2.9728;-2.9833;-2.9605;-1.4561
2021-02-02 00:41:00;ST0001;-6.9447;-6.9453;-6.9246;-6.9431
2021-02-02 00:42:00;ST0002;-2.966;-2.9454;-2.9541;-1.4449
2021-02-02 00:42:00;ST0001;-6.9533;-6.9511;-6.9779;-6.9657
2021-02-02 00:43:00;ST0002;-2.9449;-2.9337;-2.953;-1.4304
2021-02-02 00:43:00;ST0001;-6.9413;-6.9502;-6.9821;-6.9668
2021-02-02 00:44:00;ST0002;-2.9224;-2.9104;-2.9374;-1.4149
2021-02-02 00:44:00;ST0001;-6.9237;-6.9343;-6.9661;-6.924
2021-02-02 00:45:00;ST0001;-6.9167;-6.9169;-6.9066;-6.9404
2021-02-02 00:45:00;ST0002;-2.931;-2.9129;-2.9151;-1.4082
2021-02-02 00:46:00;ST0002;-2.9721;-2.9458;-2.9544;-1.4495
2021-02-02 00:46:00;ST0001;-6.9532;-6.9363;-6.877;-6.9527
2021-02-02 00:47:00;ST0002;-2.9259;-2.9294;-2.9167;-1.4129
2021-02-02 00:47:00;ST0001;-6.9173;-6.9021;-6.9388;-6.9123
2021-02-02 00:48:00;ST0002;-2.8915;-2.8904;-2.8822;-1.3737
2021-02-02 00:48:00;ST0001;-6.895;-6.884;-6.9114;-6.8819
2021-02-02 00:49:00;ST0002;-2.852;-2.862;-2.8563;-1.3636
2021-02-02 00:49:00;ST0001;-6.8663;-6.8546;-6.8369;-6.8623
2021-02-02 00:50:00;ST0002;-2.898;-2.9006;-2.8969;-1.3791
2021-02-02 00:50:00;ST0001;-6.8807;-6.8763;-6.9677;-6.8774
2021-02-02 00:51:00;ST0001;-6.8229;-6.8249;-6.8298;-6.8229
2021-02-02 00:51:00;ST0002;-2.8245;-2.8164;-2.8133;-1.3147
2021-02-02 00:52:00;ST0001;-6.8139;-6.8066;-6.7727;-6.8128
2021-02-02 00:52:00;ST0002;-2.8172;-2.8042;-2.8048;-1.3067
2021-02-02 00:53:00;ST0002;-2.7867;-2.7862;-2.8018;-1.2823
2021-02-02 00:53:00;ST0001;-6.7706;-6.7899;-6.8278;-6.7764
2021-02-02 00:54:00;ST0001;-6.7574;-6.7717;-6.8284;-6.7883
2021-02-02 00:54:00;ST0002;-2.7968;-2.7803;-2.7736;-1.2753
2021-02-02 00:55:00;ST0001;-6.7581;-6.7405;-6.7035;-6.7485
2021-02-02 00:55:00;ST0002;-2.7497;-2.7372;-2.75;-1.2519
2021-02-02 00:56:00;ST0001;-6.7532;-6.7321;-6.8259;-6.727
2021-02-02 00:56:00;ST0002;-2.7593;-2.7381;-2.7478;-1.2334
2021-02-02 00:57:00;ST0002;-2.7336;-2.7653;-2.7632;-1.26
2021-02-02 00:57:00;ST0001;-6.7531;-6.7681;-6.7949;-6.7621
2021-02-02 00:58:00;ST0001;-6.7239;-6.7365;-6.7415;-6.7251
2021-02-02 00:58:00;ST0002;-2.7167;-2.7291;-2.7118;-1.2508
2021-02-02 00:59:00;ST0001;-6.7298;-6.7122;-6.6943;-6.7015
2021-02-02 00:59:00;ST0002;-2.7198;-2.7134;-2.715;-1.2033
2021-02-02 01:00:00;ST0002;-2.7164;-2.7319;-2.7346;-1.2294
2021-02-02 01:00:00;ST0001;-6.7322;-6.7283;-6.7184;-6.7306
2021-02-02 01:01:00;ST0002;-2.7129;-2.7101;-2.7106;-1.2111
2021-02-02 01:01:00;ST0001;-6.7158;-6.7061;-6.6834;-6.7115
2021-02-02 01:02:00;ST0001;-6.6904;-6.6969;-6.6903;-6.6854
2021-02-02 01:02:00;ST0002;-2.6972;-2.6941;-2.7025;-1.1782
2021-02-02 01:03:00;ST0002;-2.6804;-2.6673;-2.6778;-1.1702
2021-02-02 01:03:00;ST0001;-6.6883;-6.6766;-6.6948;-6.6727
2021-02-02 01:04:00;ST0001;-6.6699;-6.6662;-6.6602;-6.6652
2021-02-02 01:04:00;ST0002;-2.6695;-2.665;-2.661;-1.1717
2021-02-02 01:05:00;ST0001;-6.6637;-6.6827;-6.6804;-6.665
2021-02-02 01:05:00;ST0002;-2.6796;-2.66;-2.6732;-1.1556
2021-02-02 01:06:00;ST0002;-2.6834;-2.6664;-2.6589;-1.1652
2021-02-02 01:06:00;ST0001;-6.6718;-6.6662;-6.6321;-6.6682
2021-02-02 01:07:00;ST0001;-6.6408;-6.6418;-6.633;-6.6221
2021-02-02 01:07:00;ST0002;-2.6268;-2.6285;-2.6399;-1.1459
2021-02-02 01:08:00;ST0002;-2.6724;-2.6779;-2.676;-1.1806
2021-02-02 01:08:00;ST0001;-6.6604;-6.6628;-6.7757;-6.6787
2021-02-02 01:09:00;ST0001;-6.625;-6.6542;-6.6197;-6.6489
2021-02-02 01:09:00;ST0002;-2.6319;-2.6328;-2.6421;-1.1357
2021-02-02 01:10:00;ST0002;-2.6033;-2.5861;-2.618;-1.0885
2021-02-02 01:10:00;ST0001;-6.5992;-6.5863;-6.5984;-6.6157
2021-02-02 01:11:00;ST0001;-6.5947;-6.6043;-6.5798;-6.5941
2021-02-02 01:11:00;ST0002;-2.5942;-2.5973;-2.6009;-1.1005
2021-02-02 01:12:00;ST0002;-2.6098;-2.6054;-2.6136;-1.0936
2021-02-02 01:12:00;ST0001;-6.5941;-6.5933;-6.5826;-6.6129
2021-02-02 01:13:00;ST0002;-2.5943;-2.6029;-2.5843;-1.1003
2021-02-02 01:13:00;ST0001;-6.5968;-6.5963;-6.5879;-6.5975
2021-02-02 01:14:00;ST0002;-2.6163;-2.594;-2.5975;-1.0947
2021-02-02 01:14:00;ST0001;-6.5915;-6.6006;-6.546;-6.5967
2021-02-02 01:15:00;ST0001;-6.6019;-6.6006;-6.5934;-6.6014
2021-02-02 01:15:00;ST0002;-2.601;-2.5865;-2.5969;-1.0814
2021-02-02 01:16:00;ST0001;-6.5389;-6.5377;-6.5012;-6.5242
2021-02-02 01:16:00;ST0002;-2.5413;-2.5311;-2.5253;-1.0229
2021-02-02 01:17:00;ST0001;-6.5394;-6.5493;-6.6092;-6.5693
2021-02-02 01:17:00;ST0002;-2.5435;-2.5321;-2.5525;-1.0465
2021-02-02 01:18:00;ST0001;-6.5339;-6.5452;-6.5927;-6.5146
2021-02-02 01:18:00;ST0002;-2.5306;-2.5361;-2.5185;-1.0271
2021-02-02 01:19:00;ST0002;-2.5053;-2.4988;-2.5122;-1.0228
2021-02-02 01:19:00;ST0001;-6.4991;-6.4978;-6.5578;-6.5193
2021-02-02 01:20:00;ST0001;-6.4943;-6.5114;-6.4599;-6.4925
2021-02-02 01:20:00;ST0002;-2.4796;-2.5052;-2.4842;-0.985
2021-02-02 01:21:00;ST0001;-6.5335;-6.5269;-6.4937;-6.5319
2021-02-02 01:21:00;ST0002;-2.5297;-2.5229;-2.5345;-1.0044
2021-02-02 01:22:00;ST0001;-6.4759;-6.4841;-6.3811;-6.4636
2021-02-02 01:22:00;ST0002;-2.4722;-2.4559;-2.4645;-0.9812
2021-02-02 01:23:00;ST0002;-2.4943;-2.4927;-2.5147;-1.0053
2021-02-02 01:23:00;ST0001;-6.5081;-6.4869;-6.573;-6.4925
2021-02-02 01:24:00;ST0002;-2.5142;-2.5094;-2.5006;-1.0069
2021-02-02 01:24:00;ST0001;-6.5012;-6.5134;-6.4304;-6.5069
2021-02-02 01:25:00;ST0002;-2.5458;-2.5241;-2.5276;-1.0501
2021-02-02 01:25:00;ST0001;-6.5238;-6.5112;-6.5345;-6.5215
2021-02-02 01:26:00;ST0001;-6.4679;-6.4509;-6.3874;-6.4866
2021-02-02 01:26:00;ST0002;-2.4581;-2.4516;-2.4709;-0.9645
2021-02-02 01:27:00;ST0002;-2.4431;-2.4418;-2.4367;-0.9518
2021-02-02 01:27:00;ST0001;-6.4194;-6.4378;-6.4197;-6.4296
2021-02-02 01:28:00;ST0001;-6.4137;-6.4139;-6.4302;-6.4032
2021-02-02 01:28:00;ST0002;-2.4091;-2.4288;-2.4061;-0.9127
2021-02-02 01:29:00;ST0002;-2.4109;-2.3736;-2.4225;-0.9242
2021-02-02 01:29:00;ST0001;-6.4163;-6.4209;-6.3979;-6.3986
2021-02-02 01:30:00;ST0001;-6.3644;-6.363;-6.3205;-6.3526
2021-02-02 01:30:00;ST0002;-2.3689;-2.3764;-2.3802;-0.87
2021-02-02 01:31:00;ST0001;-6.327;-6.3397;-6.2824;-6.3381
2021-02-02 01:31:00;ST0002;-2.3306;-2.3501;-2.3248;-0.8466
2021-02-02 01:32:00;ST0002;-2.3404;-2.324;-2.3366;-0.8082
2021-02-02 01:32:00;ST0001;-6.308;-6.3203;-6.3425;-6.3131
2021-02-02 01:33:00;ST0002;-2.2886;-2.2981;-2.2875;-0.7986
2021-02-02 01:33:00;ST0001;-6.3097;-6.2891;-6.2855;-6.2919
2021-02-02 01:34:00;ST0002;-2.2806;-2.3007;-2.2915;-0.7887
2021-02-02 01:34:00;ST0001;-6.3038;-6.2888;-6.211;-6.2989
2021-02-02 01:35:00;ST0002;-2.3136;-2.2919;-2.2769;-0.781
2021-02-02 01:35:00;ST0001;-6.2928;-6.2956;-6.4114;-6.2966
2021-02-02 01:36:00;ST0002;-2.2812;-2.309;-2.2957;-0.7864
2021-02-02 01:36:00;ST0001;-6.2797;-6.306;-6.192;-6.2768
2021-02-02 01:37:00;ST0002;-2.2556;-2.2533;-2.2633;-0.7536
2021-02-02 01:37:00;ST0001;-6.2685;-6.2825;-6.347;-6.2748
2021-02-02 01:38:00;ST0002;-2.2205;-2.2178;-2.2331;-0.7256
2021-02-02 01:38:00;ST0001;-6.2124;-6.2155;-6.1227;-6.2252
2021-02-02 01:39:00;ST0002;-2.1934;-2.1979;-2.2055;-0.7097
2021-02-02 01:39:00;ST0001;-6.2072;-6.1881;-6.142;-6.2122
2021-02-02 01:40:00;ST0002;-2.2216;-2.2255;-2.2393;-0.7229
2021-02-02 01:40:00;ST0001;-6.2221;-6.2377;-6.2368;-6.2325
2021-02-02 01:41:00;ST0001;-6.207;-6.2086;-6.1637;-6.1725
2021-02-02 01:41:00;ST0002;-2.1959;-2.1785;-2.2001;-0.7066
2021-02-02 01:42:00;ST0001;-6.1808;-6.1653;-6.2385;-6.1575
2021-02-02 01:42:00;ST0002;-2.1737;-2.164;-2.1604;-0.6739
2021-02-02 01:43:00;ST0002;-2.1213;-2.1034;-2.1109;-0.6023
2021-02-02 01:43:00;ST0001;-6.124;-6.1215;-6.1856;-6.1165
2021-02-02 01:44:00;ST0002;-2.1213;-2.1232;-2.1211;-0.6094
2021-02-02 01:44:00;ST0001;-6.1173;-6.1241;-6.1083;-6.1219
2021-02-02 01:45:00;ST0001;-6.0605;-6.068;-6.0506;-6.0898
2021-02-02 01:45:00;ST0002;-2.0604;-2.0489;-2.0796;-0.5749
2021-02-02 01:46:00;ST0002;-2.0692;-2.0768;-2.0745;-0.5731
